cust_num,category,balance,age,acct_num,opendt
161,low  equity,7696.51111111111,30,647,17416
162,mon mkt,8694.45,77,648,14094
162,bonds,34213.7222222222,77,649,16357
162,low  equity,19286.9777777778,77,650,16357
162,low  equity,19527.7166666667,77,651,16357
162,high equity,6063.35555555556,77,652,16357
162,low  equity,10489.4944444444,77,653,16357
162,bonds,12004.1444444444,77,654,16357
162,bonds,11356.7777777778,77,655,16357
162,bonds,5413.41666666667,77,656,16357
162,high equity,5729.48333333333,77,657,17519
162,low  equity,7666.37777777778,77,658,17519
164,low  equity,5238.68333333333,57,659,14213
164,intl equity,7148.21666666667,57,660,14382
164,intl equity,6980.76666666667,57,661,11141
165,intl equity,4721.30555555556,52,662,15228
165,low  equity,5569.63888888889,52,663,15228
165,low  equity,5569.63888888889,52,664,15228
165,intl equity,4721.30555555556,52,665,15228
165,low  equity,7139.58333333333,52,666,17821
165,intl equity,13228.5277777778,52,667,17821
165,low  equity,7139.58333333333,52,668,17821
165,intl equity,13228.5277777778,52,669,17821
166,low  equity,5788.83333333333,45,670,14056
167,mon mkt,6083.69444444444,88,671,14958
167,mon mkt,3.45555555555556,88,672,17813
167,mon mkt,320.1,88,673,18135
168,low  equity,10201.5333333333,63,674,16411
168,low  equity,6533.18333333333,63,675,16693
168,low  equity,8737.43888888889,63,676,16747
168,low  equity,7801.03333333333,63,677,17468
168,bonds,11835.8055555556,63,678,18105
169,high equity,10793.4555555556,74,679,13565
169,high equity,33263.3166666667,74,680,13565
169,low  equity,27137.3444444444,74,681,16097
169,intl equity,11281.0222222222,74,682,16097
169,low  equity,32346.7722222222,74,683,16097
170,low  equity,22582.4888888889,83,684,12381
170,bonds,3174.78333333333,83,685,13479
170,low  equity,2927.90555555556,83,686,13479
170,low  equity,1579.22777777778,83,687,13984
172,bonds,8489.88333333333,60,688,12043
172,low  equity,13901.4444444444,60,689,12043
172,low  equity,25599.7,60,690,12064
172,intl equity,1991.28888888889,60,691,12374
172,bonds,2363.68333333333,60,692,14914
172,bonds,2763.18888888889,60,693,13152
172,low  equity,10464.4888888889,60,694,13901
172,high equity,2340.02222222222,60,695,14677
172,intl equity,503.377777777778,60,696,14671
172,mon mkt,6225.16666666667,60,697,12974
172,intl equity,5801.05555555556,60,698,12429
172,low  equity,13158.8333333333,60,699,14084
172,low  equity,4819.48333333333,60,700,14251
172,low  equity,2578.31111111111,60,701,17239
172,high equity,3449.6,60,702,17462
172,intl equity,1456.31111111111,60,703,17483
173,low  equity,73155.6444444444,48,704,12267
173,low  equity,15259.5111111111,48,705,13209
173,high equity,11607.3222222222,48,706,13209
173,high equity,13197.6555555556,48,707,13537
173,mon mkt,2157.08888888889,48,708,17204
174,bonds,2199.12222222222,51,709,11793
174,low  equity,4974.86666666667,51,710,12103
175,low  equity,16387.35,73,711,15336
176,intl equity,4163.28333333333,82,712,17409
177,mon mkt,538.977777777778,83,713,14374
177,bonds,12991.9277777778,83,714,12793
177,low  equity,48056.7888888889,83,715,13622
177,low  equity,24392.5277777778,83,716,11045
178,low  equity,140793.072222222,45,717,15337
178,low  equity,71403.1666666667,45,718,15337
182,low  equity,362.905555555556,56,719,15396
184,low  equity,4135.45,59,720,15370
184,low  equity,4004.07777777778,59,721,15370
184,low  equity,9844.19444444444,59,722,15397
184,high equity,6759.27777777778,59,723,16359
184,low  equity,6636.62777777778,59,724,16359
184,high equity,4872.48888888889,59,725,16359
184,bonds,6840.26666666667,59,726,16359
184,bonds,3720.22777777778,59,727,16359
184,low  equity,8206.44444444445,59,728,16359
184,low  equity,2558.00555555556,59,729,16653
184,low  equity,6436.78333333333,59,730,16653
184,low  equity,3524.95555555556,59,731,16806
184,low  equity,4410.04444444444,59,732,16804
184,low  equity,4410.04444444444,59,733,16804
184,intl equity,10335.4055555556,59,734,16804
184,intl equity,9049.50555555556,59,735,16804
184,intl equity,16549.8166666667,59,736,16819
184,bonds,3543.25555555556,59,737,16819
184,bonds,3427.83888888889,59,738,16819
184,low  equity,2430.42222222222,59,739,16846
185,low  equity,10958.5666666667,66,740,15441
185,low  equity,9768.20555555556,66,741,15441
185,low  equity,3417.27777777778,66,742,15441
185,low  equity,5645.67222222222,66,743,15441
185,high equity,2926.09444444444,66,744,15441
185,mon mkt,3964.27777777778,66,745,15414
186,low  equity,1291.17222222222,51,746,14458
186,intl equity,1805.08333333333,51,747,16251
186,low  equity,1072.56666666667,51,748,17139
187,high equity,31893.6444444444,77,749,15130
189,bonds,29570.1333333333,69,750,15491
189,bonds,15416.8833333333,69,751,15491
189,bonds,6752.63888888889,69,752,15491
189,bonds,6309.58888888889,69,753,15491
189,low  equity,15049.7111111111,69,754,15491
189,low  equity,25342.7444444444,69,755,15491
189,high equity,9248.30555555556,69,756,15491
189,low  equity,10732.9611111111,69,757,15491
189,mon mkt,12695.2555555556,69,758,17163
191,bonds,49367.0055555556,61,759,17925
192,bonds,70706.3888888889,72,760,17461
194,low  equity,9772.16666666667,69,761,15600
194,low  equity,23772.7277777778,69,762,16394
194,intl equity,31752.0111111111,69,763,17484
194,intl equity,14991.0944444444,69,764,18065
195,mon mkt,21300.8388888889,55,765,12409
195,mon mkt,870.538888888889,55,766,15442
195,high equity,4567.03333333333,55,767,15442
196,high equity,31434.9333333333,70,768,11417
196,bonds,1522.22777777778,70,769,11527
196,low  equity,4282.94444444444,70,770,16567
196,Retire Date,4146.45,70,771,16567
196,Brokerage,3992.21111111111,70,772,17274
196,low  equity,6794.76111111111,70,773,17274
196,low  equity,2378.5,70,774,17350
197,bonds,12985.2111111111,71,775,16272
197,low  equity,19933.1166666667,71,776,16272
198,low  equity,14787.3388888889,74,777,11836
198,low  equity,10545.7888888889,74,778,14234
198,intl equity,1066.66666666667,74,779,14882
198,low  equity,12309.7444444444,74,780,15134
198,low  equity,22369.0222222222,74,781,16868
198,low  equity,51947.5388888889,74,782,16868
199,low  equity,916.622222222222,54,783,11612
200,Brokerage,1417.32222222222,54,784,16929
200,mon mkt,514.405555555556,54,785,17083
201,intl equity,24970.05,57,786,12403
201,low  equity,43605.6333333333,57,787,13558
201,low  equity,8045.94444444445,57,788,13894
201,high equity,28646.05,57,789,12337
201,intl equity,1875.43333333333,57,790,12340
201,intl equity,4264.98888888889,57,791,14882
201,high equity,9493.99444444444,57,792,16448
201,low  equity,586.194444444444,57,793,16489
202,low  equity,22932.4555555556,53,794,15540
202,low  equity,13503.8055555556,53,795,15907
202,intl equity,5607.84444444444,53,796,14749
202,low  equity,6585.19444444444,53,797,14749
202,low  equity,6368.86111111111,53,798,16754
202,low  equity,1261.87777777778,53,799,17253
202,mon mkt,8787.88888888889,53,800,18156
203,low  equity,5862.67222222222,68,801,12639
203,low  equity,1347.92222222222,68,802,14075
203,low  equity,6814.33888888889,68,803,14329
203,low  equity,9988.18888888889,68,804,13538
203,high equity,7912.22777777778,68,805,13307
203,intl equity,3019.19444444444,68,806,13307
203,low  equity,6914.67222222222,68,807,13744
203,intl equity,2133.33333333333,68,808,14882
203,intl equity,5202.67222222222,68,809,14671
203,mon mkt,.466666666666667,68,810,15518
203,low  equity,7807.32777777778,68,811,16051
203,intl equity,6460.53333333333,68,812,16107
203,low  equity,3138.94444444444,68,813,16454
203,low  equity,5348.81666666667,68,814,16743
203,low  equity,8423.36666666667,68,815,16813
203,intl equity,3720.30555555556,68,816,18158
204,low  equity,15467.0444444444,52,817,13352
204,high equity,33863.1666666667,52,818,13397
204,intl equity,56953.6111111111,52,819,16853
204,high equity,5990.90555555556,52,820,17107
204,low  equity,15074.9666666667,52,821,17918
205,bonds,12479.5,84,822,15152
205,low  equity,22818.1722222222,84,823,15152
208,high equity,4685.7,68,824,15545
208,high equity,4120.8,68,825,15545
208,low  equity,7173.01111111111,68,826,15545
208,mon mkt,170673.633333333,68,827,17549
209,low  equity,2954.63333333333,37,828,14749
210,low  equity,670.15,66,829,12423
210,high equity,15239.8055555556,66,830,12423
210,low  equity,10522.2166666667,66,831,13083
210,low  equity,2428.6,66,832,16295
211,bonds,6749.52222222222,78,833,11939
211,low  equity,28689.9111111111,78,834,11939
211,low  equity,2739.72222222222,78,835,13894
211,Retire Date,58460.5,78,836,17874
212,low  equity,4548.16666666667,59,837,15543
212,high equity,6245.77777777778,59,838,15543
212,low  equity,1823.81666666667,59,839,15543
212,low  equity,1991.15555555556,59,840,15543
212,mon mkt,5478.03888888889,59,841,15543
213,low  equity,19662.9722222222,65,842,16705
214,low  equity,995.744444444444,53,843,14679
215,low  equity,1169.15,61,844,15529
215,low  equity,588.366666666667,61,845,16464
215,low  equity,1662.16111111111,61,846,16896
215,low  equity,1425.02222222222,61,847,17071
215,low  equity,4658.32222222222,61,848,17175
215,intl equity,2435.92777777778,61,849,17293
215,low  equity,2195.33888888889,61,850,17517
216,low  equity,9185.80555555556,65,851,15641
217,high equity,11860.4222222222,46,852,14126
218,mon mkt,3774.07222222222,67,853,13219
218,mon mkt,6151.21111111111,67,854,15707
219,low  equity,42193.5444444444,85,855,14613
219,low  equity,18398.1777777778,85,856,13727
220,bonds,2988.50555555556,62,857,16470
221,low  equity,11897.2777777778,42,858,14910
221,low  equity,3963.71666666667,42,859,17346
222,low  equity,1368.7,71,860,14719
222,high equity,6604.48888888889,71,861,14719
222,intl equity,4376.07777777778,71,862,14719
225,low  equity,2220.93333333333,65,863,13887
225,low  equity,2019.83333333333,65,864,13887
225,low  equity,2263.24444444444,65,865,13887
225,low  equity,444.727777777778,65,866,14322
225,low  equity,1341.09444444444,65,867,14322
225,high equity,33568.9111111111,65,868,14654
226,low  equity,2347.53333333333,69,869,12519
226,bonds,1674.53888888889,69,870,12519
226,mon mkt,387.327777777778,69,871,15083
226,low  equity,807.216666666667,69,872,15438
226,bonds,5119.75,69,873,15952
226,low  equity,7253.57777777778,69,874,15998
226,low  equity,843.261111111111,69,875,16250
226,intl equity,1577.82777777778,69,876,16250
226,bonds,14410.7944444444,69,877,18001
226,low  equity,17377.6944444444,69,878,18022
227,low  equity,22629.2722222222,74,879,12779
227,low  equity,8928.57222222222,74,880,13069
227,high equity,2715.03333333333,74,881,15014
227,low  equity,4660.19444444444,74,882,16103
227,high equity,6196.69444444444,74,883,16103
227,intl equity,6186.86666666667,74,884,16980
228,low  equity,17241.4777777778,46,885,16148
228,high equity,23137.7333333333,46,886,16148
228,high equity,14833.7611111111,46,887,16148
228,low  equity,16944.2333333333,46,888,16148
228,low  equity,24533.0444444444,46,889,16148
228,low  equity,6643.49444444444,46,890,16148
228,low  equity,5110.18888888889,46,891,17031
229,mon mkt,46.1611111111111,50,892,15769
230,low  equity,13735.4777777778,61,893,17275
230,low  equity,13873.9333333333,61,894,17433
230,low  equity,12052.9111111111,61,895,17433
231,low  equity,1386.66111111111,80,896,17465
231,high equity,2570.53888888889,80,897,17465
231,mon mkt,4799.16666666667,80,898,17465
231,high equity,10434.1333333333,80,899,17465
231,low  equity,1138.18888888889,80,900,17465
231,low  equity,1334.77222222222,80,901,17465
232,high equity,4155.37222222222,53,902,16078
232,low  equity,4525.35,53,903,16078
232,low  equity,3830.73333333333,53,904,16001
233,Retire Date,11723.2111111111,50,905,17381
234,mon mkt,6892.95555555556,44,906,14327
234,intl equity,1080.19444444444,44,907,14690
235,intl equity,6311.33888888889,53,908,13283
236,intl equity,9538.52777777778,56,909,15922
236,bonds,9240.97777777778,56,910,15922
236,Brokerage,16632.1,56,911,15921
236,low  equity,1612.36111111111,56,912,16118
237,low  equity,9820.18888888889,66,913,15488
237,intl equity,2148.87222222222,66,914,16818
238,low  equity,5265.06111111111,52,915,12332
239,low  equity,4055.83333333333,65,916,15908
239,low  equity,14126.0777777778,65,917,12115
239,low  equity,5063.61111111111,65,918,13943
239,bonds,1296.70555555556,65,919,15020
239,Retire Date,7677.95,65,920,16183
240,bonds,12859.2,49,921,17857
240,Retire Date,22557.7833333333,49,922,18184
241,intl equity,6528.58333333333,65,923,13664
241,intl equity,3321.96666666667,65,924,14535
242,intl equity,2715.86666666667,49,925,14635
242,low  equity,9810.06111111111,49,926,14635
242,low  equity,4411.32222222222,49,927,14635
242,bonds,2229.25,49,928,14635
242,bonds,1566.85555555556,49,929,14733
242,bonds,4958.67777777778,49,930,14733
242,intl equity,2861.31666666667,49,931,14817
242,bonds,8289.70555555555,49,932,15147
242,mon mkt,23831.5944444444,49,933,14332
243,bonds,357.316666666667,79,934,11791
243,low  equity,12256.8166666667,79,935,14206
243,low  equity,5727.15555555556,79,936,16495
243,low  equity,13754.65,79,937,16495
244,mon mkt,3244.87777777778,65,938,16295
245,low  equity,2677.42777777778,80,939,12449
246,low  equity,1263.59444444444,81,940,14087
247,Retire Date,15554.2388888889,51,941,17115
247,mon mkt,1336.54444444444,51,942,17496
247,mon mkt,1679.5,51,943,17923
247,bonds,5522.19444444445,51,944,17993
248,low  equity,13110.6722222222,76,945,16358
249,high equity,15189.6055555556,57,946,15105
249,intl equity,7400.24444444444,57,947,15805
249,high equity,3410.55555555556,57,948,15452
249,high equity,351.088888888889,57,949,15452
249,intl equity,21424,57,950,16142
249,low  equity,1648.09444444444,57,951,16937
249,low  equity,3493.36666666667,57,952,16810
249,low  equity,9357.48888888889,57,953,16810
249,low  equity,5859.55,57,954,16810
249,low  equity,4475.99444444444,57,955,16810
249,low  equity,521.338888888889,57,956,16937
249,intl equity,801.472222222222,57,957,16985
249,high equity,481.733333333333,57,958,16985
249,intl equity,882.388888888889,57,959,16985
249,intl equity,3098.31111111111,57,960,16985
249,intl equity,69.6277777777778,57,961,16985
249,intl equity,266.233333333333,57,962,16985
249,high equity,889.455555555556,57,963,16985
249,high equity,71.0777777777778,57,964,16985
249,mon mkt,4520.92777777778,57,965,16985
249,low  equity,3421.24444444444,57,966,17182
249,low  equity,13658.7611111111,57,967,17182
249,mon mkt,104.038888888889,57,968,17377
249,low  equity,2006.27777777778,57,969,17388
249,low  equity,2500.97222222222,57,970,17422
249,high equity,1965.57777777778,57,971,17664
249,low  equity,2681.77222222222,57,972,17783
249,Brokerage,9005.06111111111,57,973,17834
249,intl equity,6163.70555555556,57,974,17843
249,Brokerage,11083.0222222222,57,975,17834
249,mon mkt,322.85,57,976,18161
251,low  equity,8439.37777777778,43,977,15977
251,high equity,11261.6722222222,43,978,15760
251,low  equity,8093.8,43,979,15760
251,high equity,1882.88888888889,43,980,16329
251,bonds,2099.00555555556,43,981,16329
251,intl equity,334.5,43,982,18098
252,Retire Date,8231.88333333333,45,983,16860
253,high equity,3061.18888888889,49,984,15991
254,high equity,13954.4111111111,79,985,16274
255,Retire Date,4099.07777777778,54,986,16166
255,low  equity,4539.48333333333,54,987,16677
255,low  equity,4455.01111111111,54,988,16677
255,low  equity,3290.48333333333,54,989,16677
255,high equity,3138.81111111111,54,990,16677
255,bonds,1986.99444444444,54,991,16677
255,bonds,936.194444444444,54,992,16677
255,bonds,497.572222222222,54,993,16677
255,low  equity,17842.95,54,994,17545
255,intl equity,6573.55555555556,54,995,17545
255,Brokerage,8078.53888888889,54,996,17545
256,low  equity,7569.03888888889,90,997,16026
257,intl equity,14536.7611111111,87,998,16043
258,mon mkt,2881.80555555556,46,999,14594
258,intl equity,242.805555555556,46,1000,14594
259,low  equity,1981.29444444444,61,1001,17202
261,low  equity,3334.47222222222,61,1002,17650
261,low  equity,2824.87222222222,61,1003,17650
261,intl equity,5275.41666666667,61,1004,18091
262,Retire Date,15218.7,51,1005,16504
262,mon mkt,22.1388888888889,51,1006,17080
265,low  equity,5729,51,1007,14158
265,mon mkt,11120.9666666667,51,1008,15756
267,intl equity,17166.5555555556,64,1009,13247
267,mon mkt,41171.0833333333,64,1010,16938
267,intl equity,34313.3222222222,64,1011,17246
268,low  equity,20877.2277777778,72,1012,11931
269,low  equity,26000.4,73,1013,12253
269,intl equity,49452.8888888889,73,1014,16798
269,mon mkt,82099.4166666667,73,1015,16807
269,bonds,42515.1666666667,73,1016,17764
270,intl equity,16573.3055555556,70,1017,17598
270,low  equity,7964.9,70,1018,17598
270,bonds,17747.9333333333,70,1019,17598
270,high equity,20447.6388888889,70,1020,17598
270,low  equity,17490.0555555556,70,1021,17598
270,bonds,21378.1666666667,70,1022,17598
270,low  equity,20888.4166666667,70,1023,17598
272,mon mkt,346078.883333333,70,1024,14628
273,low  equity,338.9,76,1025,12466
273,low  equity,33182.45,76,1026,13842
274,intl equity,64713.3,66,1027,13509
274,intl equity,57322.5277777778,66,1028,11424
274,intl equity,24548.0277777778,66,1029,13235
275,low  equity,57020.4,80,1030,16757
275,low  equity,243245.005555556,80,1031,17115
275,high equity,61614.7944444444,80,1032,17377
276,low  equity,1111.51111111111,37,1033,14124
277,low  equity,77007.8444444444,86,1034,11450
277,low  equity,12571.2611111111,86,1035,12113
277,bonds,32210.6944444444,86,1036,12788
277,low  equity,13569.1222222222,86,1037,12788
277,low  equity,42724.7777777778,86,1038,13143
277,low  equity,1021.35,86,1039,13143
277,intl equity,29082.4722222222,86,1040,14342
278,mon mkt,1999.16666666667,70,1041,16534
278,mon mkt,239415.322222222,70,1042,17792
279,mon mkt,5096.9,62,1043,15617
279,high equity,17201.9333333333,62,1044,13083
279,Retire Date,183743.572222222,62,1045,16082
